dyad_id,scenario_id,scenario_type,cond_a,cond_b,role_a,role_b,replicate,model_a,model_b,deal,deal_terms_json,rounds_to_deal,value_claimed_a,value_claimed_b,points_a,points_b,value_created,split,warmth_a_mean,dominance_a_mean,warmth_b_mean,dominance_b_mean,svi_a_mean,svi_b_mean,cost_usd_est,notes,mock
chair_WAR_SPE_sel_buy_r01_3feb98,chair,distributive,WARMTH,SPEC_NOCOT,seller,buyer,1,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 420}",4,120.0,0.0,,,,1.0,83.5,12.5,62.5,25.0,47.5,77.5,0.00521,,0
chair_WAR_SPE_sel_buy_r02_afe025,chair,distributive,WARMTH,SPEC_NOCOT,seller,buyer,2,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 420}",12,120.0,0.0,,,,1.0,93.5,7.5,66.0,25.0,52.5,25.0,0.00774,,0
chair_WAR_SPE_sel_buy_r03_22d5ef,chair,distributive,WARMTH,SPEC_NOCOT,seller,buyer,3,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 420}",4,120.0,0.0,,,,1.0,81.5,25.0,67.5,25.0,47.5,92.5,0.005320000000000001,,0
chair_WAR_SPE_sel_buy_r04_202d10,chair,distributive,WARMTH,SPEC_NOCOT,seller,buyer,4,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 420}",4,120.0,0.0,,,,1.0,83.5,12.5,62.5,25.0,57.5,62.5,0.00531,,0
chair_WAR_SPE_buy_sel_r00_54e0f7,chair,distributive,WARMTH,SPEC_COT,buyer,seller,0,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 300}",4,120.0,0.0,,,,1.0,85.0,20.0,37.5,0.0,47.5,42.5,0.00543,,0
chair_WAR_SPE_buy_sel_r01_1cb2f1,chair,distributive,WARMTH,SPEC_COT,buyer,seller,1,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 300}",4,120.0,0.0,,,,1.0,87.5,20.0,12.5,0.0,52.5,42.5,0.00541,,0
chair_WAR_SPE_buy_sel_r02_e495ba,chair,distributive,WARMTH,SPEC_COT,buyer,seller,2,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 300}",4,120.0,0.0,,,,1.0,87.5,20.0,37.5,0.0,47.5,47.5,0.00531,,0
chair_WAR_SPE_buy_sel_r03_49c377,chair,distributive,WARMTH,SPEC_COT,buyer,seller,3,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 300}",4,120.0,0.0,,,,1.0,85.0,20.0,37.5,12.5,52.5,42.5,0.00536,,0
chair_WAR_SPE_buy_sel_r04_0603c8,chair,distributive,WARMTH,SPEC_COT,buyer,seller,4,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 350}",6,70.0,50.0,,,,0.5833333333333334,87.5,20.0,37.5,20.0,47.5,70.0,0.00576,,0
chair_WAR_SPE_sel_buy_r00_5858eb,chair,distributive,WARMTH,SPEC_COT,seller,buyer,0,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 300}",12,0.0,120.0,,,,0.0,86.5,27.5,66.0,25.0,12.5,12.5,0.00848,,0
chair_WAR_SPE_sel_buy_r01_22a96b,chair,distributive,WARMTH,SPEC_COT,seller,buyer,1,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 420}",4,120.0,0.0,,,,1.0,85.0,25.0,37.5,25.0,62.5,72.5,0.0053300000000000005,,0
chair_WAR_SPE_sel_buy_r02_630dee,chair,distributive,WARMTH,SPEC_COT,seller,buyer,2,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 420}",4,120.0,0.0,,,,1.0,85.0,12.5,37.5,12.5,62.5,72.5,0.0053,,0
chair_WAR_SPE_sel_buy_r03_770df6,chair,distributive,WARMTH,SPEC_COT,seller,buyer,3,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 375}",13,75.0,45.0,,,,0.625,87.5,22.5,66.0,25.0,65.0,12.5,0.00889,,0
chair_WAR_SPE_sel_buy_r04_4a9b1c,chair,distributive,WARMTH,SPEC_COT,seller,buyer,4,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 440}",2,140.0,-20.0,,,,1.1666666666666667,81.5,7.5,50.0,0.0,47.5,47.5,0.004569999999999999,Agent B (buyer) surplus negative (-20.0) — deal outside ZOPA?,0
chair_DOM_DOM_buy_sel_r00_1d4519,chair,distributive,DOMINANCE,DOMINANCE,buyer,seller,0,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,,,,,63.5,49.0,51.0,54.0,17.5,62.5,0.00927,Impasse: both agents take BATNA.,0
chair_DOM_DOM_buy_sel_r01_5b3f64,chair,distributive,DOMINANCE,DOMINANCE,buyer,seller,1,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,,,,,51.0,59.0,58.5,54.0,42.5,0.0,0.008660000000000001,Impasse: both agents take BATNA.,0
chair_DOM_DOM_buy_sel_r02_369118,chair,distributive,DOMINANCE,DOMINANCE,buyer,seller,2,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,,,,,51.0,51.0,63.5,49.0,12.5,12.5,0.00826,Impasse: both agents take BATNA.,0
chair_DOM_DOM_buy_sel_r03_63dbea,chair,distributive,DOMINANCE,DOMINANCE,buyer,seller,3,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,,,,,58.5,52.5,58.5,54.0,72.5,12.5,0.009519999999999999,Impasse: both agents take BATNA.,0
chair_DOM_DOM_buy_sel_r04_7fca00,chair,distributive,DOMINANCE,DOMINANCE,buyer,seller,4,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,,,,,51.0,56.5,58.5,49.0,12.5,12.5,0.009130000000000001,Impasse: both agents take BATNA.,0
chair_DOM_DOM_sel_buy_r00_64a530,chair,distributive,DOMINANCE,DOMINANCE,seller,buyer,0,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,,,,,51.0,56.5,63.5,49.0,12.5,62.5,0.008329999999999999,Impasse: both agents take BATNA.,0
chair_DOM_DOM_sel_buy_r01_d5b7aa,chair,distributive,DOMINANCE,DOMINANCE,seller,buyer,1,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,,,,,51.0,54.0,63.5,49.0,12.5,14.0,0.009230000000000002,Impasse: both agents take BATNA.,0
chair_DOM_DOM_sel_buy_r02_c5a5b9,chair,distributive,DOMINANCE,DOMINANCE,seller,buyer,2,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,,,,,51.0,53.5,56.0,54.0,12.5,47.5,0.008499999999999999,Impasse: both agents take BATNA.,0
chair_DOM_DOM_sel_buy_r03_6f6beb,chair,distributive,DOMINANCE,DOMINANCE,seller,buyer,3,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,,,,,51.0,49.0,52.5,55.0,17.5,70.0,0.00753,Impasse: both agents take BATNA.,0
chair_DOM_DOM_sel_buy_r04_3d3841,chair,distributive,DOMINANCE,DOMINANCE,seller,buyer,4,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,,,,,58.5,51.0,58.5,54.0,12.5,67.5,0.00814,Impasse: both agents take BATNA.,0
chair_DOM_COT_buy_sel_r00_37a3f0,chair,distributive,DOMINANCE,COT_ONLY,buyer,seller,0,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 280}",14,140.0,-20.0,,,,1.1666666666666667,17.5,70.0,0.0,0.0,7.5,72.5,0.008140000000000001,Agent B (seller) surplus negative (-20.0) — deal outside ZOPA?,0
chair_DOM_COT_buy_sel_r01_95b58d,chair,distributive,DOMINANCE,COT_ONLY,buyer,seller,1,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,,,,,51.0,59.0,61.5,46.0,15.0,22.5,0.008400000000000001,Impasse: both agents take BATNA.,0
chair_DOM_COT_buy_sel_r02_59d24f,chair,distributive,DOMINANCE,COT_ONLY,buyer,seller,2,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 300}",4,120.0,0.0,,,,1.0,37.5,50.0,25.0,0.0,42.5,42.5,0.00592,,0
chair_DOM_COT_buy_sel_r03_dcf8c0,chair,distributive,DOMINANCE,COT_ONLY,buyer,seller,3,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,,,,,51.0,54.0,66.0,39.0,17.5,17.5,0.00901,Impasse: both agents take BATNA.,0
chair_DOM_COT_buy_sel_r04_91e9dd,chair,distributive,DOMINANCE,COT_ONLY,buyer,seller,4,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,,,,,51.0,59.0,66.0,26.5,12.5,12.5,0.008340000000000002,Impasse: both agents take BATNA.,0
chair_DOM_COT_sel_buy_r00_89a670,chair,distributive,DOMINANCE,COT_ONLY,seller,buyer,0,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,,,,,51.0,51.0,66.0,49.0,7.5,12.5,0.00827,Impasse: both agents take BATNA.,0
chair_DOM_COT_sel_buy_r01_e3a1a4,chair,distributive,DOMINANCE,COT_ONLY,seller,buyer,1,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,,,,,49.0,51.0,66.0,49.0,7.5,12.5,0.008409999999999999,Impasse: both agents take BATNA.,0
chair_DOM_COT_sel_buy_r02_38eda6,chair,distributive,DOMINANCE,COT_ONLY,seller,buyer,2,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 420}",6,120.0,0.0,,,,1.0,37.5,52.5,12.5,0.0,47.5,57.5,0.00542,,0
chair_DOM_COT_sel_buy_r03_51b27f,chair,distributive,DOMINANCE,COT_ONLY,seller,buyer,3,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 440}",8,140.0,-20.0,,,,1.1666666666666667,42.5,52.5,12.5,0.0,12.5,56.0,0.006640000000000001,Agent B (buyer) surplus negative (-20.0) — deal outside ZOPA?,0
chair_DOM_COT_sel_buy_r04_646b84,chair,distributive,DOMINANCE,COT_ONLY,seller,buyer,4,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 400}",8,100.0,20.0,,,,0.8333333333333334,51.0,59.0,66.0,25.0,17.5,76.0,0.00596,,0
chair_DOM_SPE_buy_sel_r00_6507e3,chair,distributive,DOMINANCE,SPEC_NOCOT,buyer,seller,0,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,,,,,51.0,59.0,62.5,25.0,7.5,0.0,0.009240000000000002,Impasse: both agents take BATNA.,0
chair_DOM_SPE_buy_sel_r01_4ce882,chair,distributive,DOMINANCE,SPEC_NOCOT,buyer,seller,1,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 373}",14,47.0,73.0,,,,0.39166666666666666,58.5,54.0,37.5,25.0,6.0,49.5,0.009330000000000001,,0
chair_DOM_SPE_buy_sel_r02_b864ad,chair,distributive,DOMINANCE,SPEC_NOCOT,buyer,seller,2,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,,,,,49.0,68.5,37.5,25.0,17.5,12.5,0.009350000000000002,Impasse: both agents take BATNA.,0
chair_DOM_SPE_buy_sel_r03_1f4478,chair,distributive,DOMINANCE,SPEC_NOCOT,buyer,seller,3,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,,,,,51.0,56.5,60.0,25.0,7.5,37.5,0.00923,Impasse: both agents take BATNA.,0
chair_DOM_SPE_buy_sel_r04_39be80,chair,distributive,DOMINANCE,SPEC_NOCOT,buyer,seller,4,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,,,,,51.0,59.0,17.5,30.0,7.5,0.0,0.0094,Impasse: both agents take BATNA.,0
chair_DOM_SPE_sel_buy_r00_445e60,chair,distributive,DOMINANCE,SPEC_NOCOT,seller,buyer,0,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 400}",14,100.0,20.0,,,,0.8333333333333334,51.0,53.5,66.0,39.0,7.5,22.5,0.008450000000000001,,0
chair_DOM_SPE_sel_buy_r01_ee6302,chair,distributive,DOMINANCE,SPEC_NOCOT,seller,buyer,1,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,,,,,51.0,56.0,63.5,26.5,7.5,0.0,0.008940000000000003,Impasse: both agents take BATNA.,0
chair_DOM_SPE_sel_buy_r02_046b61,chair,distributive,DOMINANCE,SPEC_NOCOT,seller,buyer,2,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,,,,,51.0,56.5,66.0,25.0,62.5,12.5,0.009030000000000002,Impasse: both agents take BATNA.,0
chair_DOM_SPE_sel_buy_r03_8a9143,chair,distributive,DOMINANCE,SPEC_NOCOT,seller,buyer,3,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 420}",6,120.0,0.0,,,,1.0,56.5,51.0,66.0,25.0,29.0,87.5,0.00551,,0
chair_DOM_SPE_sel_buy_r04_e4921b,chair,distributive,DOMINANCE,SPEC_NOCOT,seller,buyer,4,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,,,,,60.0,50.0,66.0,25.0,12.5,0.0,0.008860000000000002,Impasse: both agents take BATNA.,0
chair_DOM_SPE_buy_sel_r00_69b92c,chair,distributive,DOMINANCE,SPEC_COT,buyer,seller,0,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 300}",6,120.0,0.0,,,,1.0,51.0,49.0,66.0,25.0,39.0,87.5,0.006540000000000001,,0
chair_DOM_SPE_buy_sel_r01_75d329,chair,distributive,DOMINANCE,SPEC_COT,buyer,seller,1,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,,,,,51.0,49.0,58.5,30.0,12.5,37.5,0.009240000000000003,Impasse: both agents take BATNA.,0
chair_DOM_SPE_buy_sel_r02_294162,chair,distributive,DOMINANCE,SPEC_COT,buyer,seller,2,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,,,,,51.0,61.5,0.0,0.0,12.5,22.5,0.00801,Impasse: both agents take BATNA.,0
chair_DOM_SPE_buy_sel_r03_0f69da,chair,distributive,DOMINANCE,SPEC_COT,buyer,seller,3,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,,,,,51.0,52.5,58.5,26.5,12.5,37.5,0.0093,Impasse: both agents take BATNA.,0
chair_DOM_SPE_buy_sel_r04_3c1c82,chair,distributive,DOMINANCE,SPEC_COT,buyer,seller,4,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 300}",6,120.0,0.0,,,,1.0,32.5,61.0,66.0,25.0,17.5,87.5,0.00647,,0
chair_DOM_SPE_sel_buy_r00_210adb,chair,distributive,DOMINANCE,SPEC_COT,seller,buyer,0,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 440}",8,140.0,-20.0,,,,1.1666666666666667,51.0,54.0,63.5,26.5,37.5,12.5,0.006020000000000001,Agent B (buyer) surplus negative (-20.0) — deal outside ZOPA?,0
chair_DOM_SPE_sel_buy_r01_a76c17,chair,distributive,DOMINANCE,SPEC_COT,seller,buyer,1,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 420}",6,120.0,0.0,,,,1.0,49.0,51.5,66.0,26.5,52.5,87.5,0.0056500000000000005,,0
chair_DOM_SPE_sel_buy_r02_9341f6,chair,distributive,DOMINANCE,SPEC_COT,seller,buyer,2,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 420}",6,120.0,0.0,,,,1.0,58.5,51.0,12.5,0.0,46.0,57.5,0.005520000000000001,,0
chair_DOM_SPE_sel_buy_r03_669ddf,chair,distributive,DOMINANCE,SPEC_COT,seller,buyer,3,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 440}",6,140.0,-20.0,,,,1.1666666666666667,58.5,51.0,12.5,0.0,12.5,62.5,0.00545,Agent B (buyer) surplus negative (-20.0) — deal outside ZOPA?,0
chair_DOM_SPE_sel_buy_r04_c97056,chair,distributive,DOMINANCE,SPEC_COT,seller,buyer,4,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 420}",6,120.0,0.0,,,,1.0,42.5,52.5,58.5,26.5,32.5,56.0,0.00554,,0
chair_COT_COT_buy_sel_r00_797dba,chair,distributive,COT_ONLY,COT_ONLY,buyer,seller,0,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 300}",4,120.0,0.0,,,,1.0,37.5,20.0,37.5,12.5,22.5,42.5,0.00596,,0
chair_COT_COT_buy_sel_r01_cd5220,chair,distributive,COT_ONLY,COT_ONLY,buyer,seller,1,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 300}",4,120.0,0.0,,,,1.0,12.5,5.0,37.5,0.0,17.5,42.5,0.00591,,0
chair_COT_COT_buy_sel_r02_35411d,chair,distributive,COT_ONLY,COT_ONLY,buyer,seller,2,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 300}",4,120.0,0.0,,,,1.0,12.5,5.0,37.5,0.0,17.5,42.5,0.00508,,0
chair_COT_COT_buy_sel_r03_adebd3,chair,distributive,COT_ONLY,COT_ONLY,buyer,seller,3,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 300}",4,120.0,0.0,,,,1.0,12.5,7.5,37.5,0.0,17.5,42.5,0.0059299999999999995,,0
chair_COT_COT_buy_sel_r04_77c28f,chair,distributive,COT_ONLY,COT_ONLY,buyer,seller,4,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 300}",6,120.0,0.0,,,,1.0,0.0,0.0,12.5,7.5,22.5,42.5,0.00609,,0
chair_COT_COT_sel_buy_r00_9d106b,chair,distributive,COT_ONLY,COT_ONLY,seller,buyer,0,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 370}",9,70.0,50.0,,,,0.5833333333333334,37.5,7.5,25.0,0.0,47.5,17.5,0.007390000000000002,,0
chair_COT_COT_sel_buy_r01_09d0a8,chair,distributive,COT_ONLY,COT_ONLY,seller,buyer,1,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 370}",9,70.0,50.0,,,,0.5833333333333334,0.0,0.0,25.0,0.0,52.5,47.5,0.00628,,0
chair_COT_COT_sel_buy_r02_c7e8df,chair,distributive,COT_ONLY,COT_ONLY,seller,buyer,2,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 400}",4,100.0,20.0,,,,0.8333333333333334,12.5,0.0,12.5,0.0,12.5,47.5,0.00594,,0
chair_COT_COT_sel_buy_r03_07168d,chair,distributive,COT_ONLY,COT_ONLY,seller,buyer,3,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 350}",6,50.0,70.0,,,,0.4166666666666667,0.0,0.0,68.5,25.0,42.5,71.0,0.006050000000000001,,0
chair_COT_COT_sel_buy_r04_68e200,chair,distributive,COT_ONLY,COT_ONLY,seller,buyer,4,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 300}",5,0.0,120.0,,,,0.0,32.5,12.5,55.0,30.0,47.5,17.5,0.006090000000000001,,0
chair_COT_SPE_buy_sel_r00_bcb00b,chair,distributive,COT_ONLY,SPEC_NOCOT,buyer,seller,0,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 300}",4,120.0,0.0,,,,1.0,12.5,5.0,12.5,0.0,17.5,42.5,0.00664,,0
chair_COT_SPE_buy_sel_r01_d84e53,chair,distributive,COT_ONLY,SPEC_NOCOT,buyer,seller,1,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 300}",4,120.0,0.0,,,,1.0,12.5,5.0,12.5,0.0,17.5,42.5,0.00672,,0
chair_COT_SPE_buy_sel_r02_b378c8,chair,distributive,COT_ONLY,SPEC_NOCOT,buyer,seller,2,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 300}",4,120.0,0.0,,,,1.0,12.5,7.5,12.5,0.0,17.5,42.5,0.00672,,0
chair_COT_SPE_buy_sel_r03_6d03e6,chair,distributive,COT_ONLY,SPEC_NOCOT,buyer,seller,3,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 300}",4,120.0,0.0,,,,1.0,12.5,7.5,12.5,0.0,17.5,42.5,0.00668,,0
chair_COT_SPE_buy_sel_r04_acd822,chair,distributive,COT_ONLY,SPEC_NOCOT,buyer,seller,4,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 300}",4,120.0,0.0,,,,1.0,12.5,7.5,12.5,0.0,17.5,42.5,0.006529999999999999,,0
chair_COT_SPE_sel_buy_r00_90dfd7,chair,distributive,COT_ONLY,SPEC_NOCOT,seller,buyer,0,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 420}",5,120.0,0.0,,,,1.0,12.5,7.5,12.5,0.0,65.0,12.5,0.006019999999999999,,0
chair_COT_SPE_sel_buy_r01_f6bfec,chair,distributive,COT_ONLY,SPEC_NOCOT,seller,buyer,1,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 420}",4,120.0,0.0,,,,1.0,37.5,20.0,37.5,0.0,21.0,47.5,0.00509,,0
chair_COT_SPE_sel_buy_r02_5358f9,chair,distributive,COT_ONLY,SPEC_NOCOT,seller,buyer,2,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 420}",6,120.0,0.0,,,,1.0,37.5,20.0,37.5,7.5,21.0,81.0,0.0062,,0
chair_COT_SPE_sel_buy_r03_a21284,chair,distributive,COT_ONLY,SPEC_NOCOT,seller,buyer,3,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 410}",5,110.0,10.0,,,,0.9166666666666666,37.5,20.0,37.5,20.0,63.5,42.5,0.00691,,0
chair_COT_SPE_sel_buy_r04_4d6731,chair,distributive,COT_ONLY,SPEC_NOCOT,seller,buyer,4,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 400}",14,100.0,20.0,,,,0.8333333333333334,0.0,0.0,0.0,0.0,12.5,57.5,0.00786,,0
chair_COT_SPE_buy_sel_r00_087f08,chair,distributive,COT_ONLY,SPEC_COT,buyer,seller,0,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 340}",7,80.0,40.0,,,,0.6666666666666666,12.5,5.0,12.5,7.5,57.5,16.0,0.00716,,0
chair_COT_SPE_buy_sel_r01_bac440,chair,distributive,COT_ONLY,SPEC_COT,buyer,seller,1,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 340}",7,80.0,40.0,,,,0.6666666666666666,12.5,5.0,37.5,17.5,57.5,41.0,0.006339999999999999,,0
chair_COT_SPE_buy_sel_r02_80dba5,chair,distributive,COT_ONLY,SPEC_COT,buyer,seller,2,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 350}",4,70.0,50.0,,,,0.5833333333333334,37.5,20.0,37.5,0.0,22.5,45.0,0.00687,,0
chair_COT_SPE_buy_sel_r03_149574,chair,distributive,COT_ONLY,SPEC_COT,buyer,seller,3,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 300}",4,120.0,0.0,,,,1.0,7.5,5.0,37.5,0.0,15.0,42.5,0.00595,,0
chair_COT_SPE_buy_sel_r04_c30bfc,chair,distributive,COT_ONLY,SPEC_COT,buyer,seller,4,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 340}",7,80.0,40.0,,,,0.6666666666666666,12.5,2.5,12.5,7.5,57.5,16.0,0.00716,,0
chair_COT_SPE_sel_buy_r00_3c5bc9,chair,distributive,COT_ONLY,SPEC_COT,seller,buyer,0,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 420}",6,120.0,0.0,,,,1.0,0.0,0.0,37.5,20.0,21.0,62.5,0.006209999999999999,,0
chair_COT_SPE_sel_buy_r01_bdd52d,chair,distributive,COT_ONLY,SPEC_COT,seller,buyer,1,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 420}",4,120.0,0.0,,,,1.0,0.0,0.0,25.0,0.0,21.0,47.5,0.0058600000000000015,,0
chair_COT_SPE_sel_buy_r02_3639ea,chair,distributive,COT_ONLY,SPEC_COT,seller,buyer,2,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 440}",2,140.0,-20.0,,,,1.1666666666666667,25.0,0.0,50.0,0.0,37.5,47.5,0.00523,Agent B (buyer) surplus negative (-20.0) — deal outside ZOPA?,0
chair_COT_SPE_sel_buy_r03_c5473d,chair,distributive,COT_ONLY,SPEC_COT,seller,buyer,3,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 425}",4,125.0,-5.0,,,,1.0416666666666667,37.5,20.0,12.5,0.0,22.5,47.5,0.00601,Agent B (buyer) surplus negative (-5.0) — deal outside ZOPA?,0
chair_COT_SPE_sel_buy_r04_58292e,chair,distributive,COT_ONLY,SPEC_COT,seller,buyer,4,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 440}",2,140.0,-20.0,,,,1.1666666666666667,0.0,0.0,25.0,0.0,37.5,47.5,0.005180000000000001,Agent B (buyer) surplus negative (-20.0) — deal outside ZOPA?,0
chair_SPE_SPE_buy_sel_r00_1bc47e,chair,distributive,SPEC_NOCOT,SPEC_NOCOT,buyer,seller,0,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 300}",4,120.0,0.0,,,,1.0,12.5,0.0,12.5,0.0,17.5,42.5,0.00667,,0
chair_SPE_SPE_buy_sel_r01_10b5b8,chair,distributive,SPEC_NOCOT,SPEC_NOCOT,buyer,seller,1,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 300}",4,120.0,0.0,,,,1.0,12.5,0.0,12.5,0.0,22.5,42.5,0.0049099999999999994,,0
chair_SPE_SPE_buy_sel_r02_0db5ca,chair,distributive,SPEC_NOCOT,SPEC_NOCOT,buyer,seller,2,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 300}",6,120.0,0.0,,,,1.0,0.0,0.0,12.5,0.0,47.5,47.5,0.00524,,0
chair_SPE_SPE_buy_sel_r03_42abd6,chair,distributive,SPEC_NOCOT,SPEC_NOCOT,buyer,seller,3,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 300}",6,120.0,0.0,,,,1.0,0.0,0.0,12.5,0.0,22.5,52.5,0.0052,,0
chair_SPE_SPE_buy_sel_r04_0047e9,chair,distributive,SPEC_NOCOT,SPEC_NOCOT,buyer,seller,4,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 300}",6,120.0,0.0,,,,1.0,0.0,0.0,12.5,0.0,22.5,52.5,0.00524,,0
chair_SPE_SPE_sel_buy_r00_c918b5,chair,distributive,SPEC_NOCOT,SPEC_NOCOT,seller,buyer,0,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 420}",9,120.0,0.0,,,,1.0,0.0,0.0,12.5,0.0,43.5,12.5,0.006380000000000001,,0
chair_SPE_SPE_sel_buy_r01_4655bf,chair,distributive,SPEC_NOCOT,SPEC_NOCOT,seller,buyer,1,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 420}",9,120.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,61.0,12.5,0.00631,,0
chair_SPE_SPE_sel_buy_r02_489c30,chair,distributive,SPEC_NOCOT,SPEC_NOCOT,seller,buyer,2,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 420}",9,120.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,78.5,12.5,0.006200000000000001,,0
chair_SPE_SPE_sel_buy_r03_030dc0,chair,distributive,SPEC_NOCOT,SPEC_NOCOT,seller,buyer,3,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 420}",9,120.0,0.0,,,,1.0,12.5,2.5,0.0,0.0,71.0,12.5,0.0063700000000000015,,0
chair_SPE_SPE_sel_buy_r04_ae6869,chair,distributive,SPEC_NOCOT,SPEC_NOCOT,seller,buyer,4,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 420}",9,120.0,0.0,,,,1.0,12.5,0.0,0.0,0.0,78.5,12.5,0.00637,,0
chair_SPE_SPE_buy_sel_r00_a372f7,chair,distributive,SPEC_NOCOT,SPEC_COT,buyer,seller,0,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 380}",4,40.0,80.0,,,,0.3333333333333333,37.5,20.0,37.5,12.5,22.5,47.5,0.005129999999999999,,0
