dyad_id,scenario_id,scenario_type,cond_a,cond_b,role_a,role_b,replicate,model_a,model_b,deal,deal_terms_json,rounds_to_deal,value_claimed_a,value_claimed_b,points_a,points_b,value_created,split,warmth_a_mean,dominance_a_mean,warmth_b_mean,dominance_b_mean,svi_a_mean,svi_b_mean,cost_usd_est,notes,mock
merger_WAR_SPE_fou_acq_r00_33697c,merger,integrative,WARMTH,SPEC_NOLOGROLL,founder,acquirer,0,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",4,148.0,24.0,448.0,324.0,772.0,0.5803108808290155,85.0,7.5,63.5,25.0,57.5,89.0,0.00693,,0
merger_WAR_SPE_fou_acq_r01_7b3aef,merger,integrative,WARMTH,SPEC_NOLOGROLL,founder,acquirer,1,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",4,148.0,24.0,448.0,324.0,772.0,0.5803108808290155,87.5,20.0,66.0,25.0,52.5,91.0,0.00719,,0
merger_WAR_SPE_fou_acq_r02_fc2436,merger,integrative,WARMTH,SPEC_NOLOGROLL,founder,acquirer,2,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""10"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""2"", ""esg_clause"": ""1""}",4,12.0,140.0,312.0,440.0,752.0,0.4148936170212766,91.0,4.0,22.5,25.0,89.0,57.5,0.00763,,0
merger_WAR_SPE_fou_acq_r03_bcdef9,merger,integrative,WARMTH,SPEC_NOLOGROLL,founder,acquirer,3,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",6,214.0,58.0,514.0,358.0,872.0,0.5894495412844036,85.0,20.0,17.5,25.0,62.5,87.5,0.008980000000000002,,0
merger_WAR_SPE_fou_acq_r04_423933,merger,integrative,WARMTH,SPEC_NOLOGROLL,founder,acquirer,4,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",6,164.0,8.0,464.0,308.0,772.0,0.6010362694300518,85.0,20.0,66.0,25.0,52.5,89.0,0.00857,,0
merger_DOM_DOM_acq_fou_r00_51a1d4,merger,integrative,DOMINANCE,DOMINANCE,acquirer,founder,0,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,0.0,0.0,47.5,47.5,0.010599999999999998,Impasse: both agents take BATNA.,0
merger_DOM_DOM_acq_fou_r01_d9a758,merger,integrative,DOMINANCE,DOMINANCE,acquirer,founder,1,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,0.0,0.0,42.5,72.5,0.00976,Impasse: both agents take BATNA.,0
merger_DOM_DOM_acq_fou_r02_108ab9,merger,integrative,DOMINANCE,DOMINANCE,acquirer,founder,2,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,0.0,0.0,67.5,42.5,0.0106,Impasse: both agents take BATNA.,0
merger_DOM_DOM_acq_fou_r03_9c496e,merger,integrative,DOMINANCE,DOMINANCE,acquirer,founder,3,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""10"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",7,38.0,186.0,338.0,486.0,824.0,0.41019417475728154,17.5,25.0,0.0,0.0,87.5,42.5,0.008310000000000001,,0
merger_DOM_DOM_acq_fou_r04_76f4af,merger,integrative,DOMINANCE,DOMINANCE,acquirer,founder,4,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,0.0,0.0,37.5,72.5,0.0106,Impasse: both agents take BATNA.,0
merger_DOM_DOM_fou_acq_r00_e0ece4,merger,integrative,DOMINANCE,DOMINANCE,founder,acquirer,0,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,0.0,12.5,57.5,67.5,0.01059,Impasse: both agents take BATNA.,0
merger_DOM_DOM_fou_acq_r01_774100,merger,integrative,DOMINANCE,DOMINANCE,founder,acquirer,1,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,0.0,0.0,42.5,67.5,0.01059,Impasse: both agents take BATNA.,0
merger_DOM_DOM_fou_acq_r02_d97930,merger,integrative,DOMINANCE,DOMINANCE,founder,acquirer,2,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,0.0,0.0,47.5,67.5,0.01059,Impasse: both agents take BATNA.,0
merger_DOM_DOM_fou_acq_r03_11de78,merger,integrative,DOMINANCE,DOMINANCE,founder,acquirer,3,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,0.0,0.0,42.5,67.5,0.01055,Impasse: both agents take BATNA.,0
merger_DOM_DOM_fou_acq_r04_3aa023,merger,integrative,DOMINANCE,DOMINANCE,founder,acquirer,4,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""65"", ""founder_equity_pct"": ""25"", ""integration_months"": ""6"", ""brand_retention_yrs"": ""10"", ""esg_clause"": ""2""}",14,490.0,-210.0,790.0,90.0,880.0,0.8977272727272727,0.0,12.5,0.0,0.0,37.5,92.5,0.01046,Agent B (acquirer) accepted a deal below BATNA (90.0 < 300.0).,0
merger_DOM_COT_acq_fou_r00_3f41d4,merger,integrative,DOMINANCE,COT_ONLY,acquirer,founder,0,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,0.0,0.0,71.0,37.5,0.01086,Impasse: both agents take BATNA.,0
merger_DOM_COT_acq_fou_r01_f9fc5b,merger,integrative,DOMINANCE,COT_ONLY,acquirer,founder,1,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""20"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",13,-50.0,274.0,250.0,574.0,824.0,0.30339805825242716,0.0,37.5,0.0,0.0,92.5,47.5,0.010689999999999998,Agent A (acquirer) accepted a deal below BATNA (250.0 < 300.0).,0
merger_DOM_COT_acq_fou_r02_07da38,merger,integrative,DOMINANCE,COT_ONLY,acquirer,founder,2,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,2.5,7.5,0.0,0.0,47.5,41.0,0.010829999999999998,Impasse: both agents take BATNA.,0
merger_DOM_COT_acq_fou_r03_a76aed,merger,integrative,DOMINANCE,COT_ONLY,acquirer,founder,3,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,0.0,0.0,72.5,27.5,0.010909999999999998,Impasse: both agents take BATNA.,0
merger_DOM_COT_acq_fou_r04_d66fa9,merger,integrative,DOMINANCE,COT_ONLY,acquirer,founder,4,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,0.0,0.0,52.5,52.5,0.010899999999999998,Impasse: both agents take BATNA.,0
merger_DOM_COT_fou_acq_r00_beca37,merger,integrative,DOMINANCE,COT_ONLY,founder,acquirer,0,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""65"", ""founder_equity_pct"": ""20"", ""integration_months"": ""6"", ""brand_retention_yrs"": ""10"", ""esg_clause"": ""2""}",14,466.0,-186.0,766.0,114.0,880.0,0.8704545454545455,2.5,0.0,0.0,0.0,87.5,42.5,0.009989999999999999,Agent B (acquirer) accepted a deal below BATNA (114.0 < 300.0).,0
merger_DOM_COT_fou_acq_r01_a62a60,merger,integrative,DOMINANCE,COT_ONLY,founder,acquirer,1,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""65"", ""founder_equity_pct"": ""20"", ""integration_months"": ""6"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",14,326.0,-150.0,626.0,150.0,776.0,0.8067010309278351,0.0,0.0,0.0,0.0,72.5,75.0,0.010750000000000001,Agent B (acquirer) accepted a deal below BATNA (150.0 < 300.0).,0
merger_DOM_COT_fou_acq_r02_0205c2,merger,integrative,DOMINANCE,COT_ONLY,founder,acquirer,2,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""85"", ""founder_equity_pct"": ""25"", ""integration_months"": ""6"", ""brand_retention_yrs"": ""10"", ""esg_clause"": ""2""}",14,0.0,0.0,300.0,300.0,600.0,0.5,2.5,0.0,0.0,0.0,85.0,47.5,0.01064,"Payoff lookup error for founder: ""Value '85' not found in payoff card for issue 'cash_price_musd'. Available: [40, 45, 50, 55, 60, 65]""; Payoff lookup error for acquirer: ""Value '85' not found in payoff card for issue 'cash_price_musd'. Available: [40, 45, 50, 55, 60, 65]""",0
merger_DOM_COT_fou_acq_r03_8afbb2,merger,integrative,DOMINANCE,COT_ONLY,founder,acquirer,3,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""65"", ""founder_equity_pct"": ""20"", ""integration_months"": ""6"", ""brand_retention_yrs"": ""10"", ""esg_clause"": ""2""}",14,466.0,-186.0,766.0,114.0,880.0,0.8704545454545455,0.0,0.0,0.0,0.0,47.5,42.5,0.010620000000000001,Agent B (acquirer) accepted a deal below BATNA (114.0 < 300.0).,0
merger_DOM_COT_fou_acq_r04_0bf7e7,merger,integrative,DOMINANCE,COT_ONLY,founder,acquirer,4,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""65"", ""founder_equity_pct"": ""20"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""10"", ""esg_clause"": ""2""}",14,454.0,-126.0,754.0,174.0,928.0,0.8125,7.5,52.5,0.0,0.0,12.5,57.5,0.011160000000000002,Agent B (acquirer) accepted a deal below BATNA (174.0 < 300.0).,0
merger_DOM_SPE_acq_fou_r00_fc72f3,merger,integrative,DOMINANCE,SPEC_NOCOT,acquirer,founder,0,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""10"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""2"", ""esg_clause"": ""1""}",4,140.0,12.0,440.0,312.0,752.0,0.5851063829787234,7.5,30.0,7.5,25.0,17.5,76.0,0.0075,,0
merger_DOM_SPE_acq_fou_r01_dcef3f,merger,integrative,DOMINANCE,SPEC_NOCOT,acquirer,founder,1,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""2"", ""esg_clause"": ""1""}",6,-24.0,60.0,276.0,360.0,636.0,0.4339622641509434,12.5,25.0,17.5,25.0,7.5,86.0,0.00814,Agent A (acquirer) accepted a deal below BATNA (276.0 < 300.0).,0
merger_DOM_SPE_acq_fou_r02_63247d,merger,integrative,DOMINANCE,SPEC_NOCOT,acquirer,founder,2,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""65"", ""founder_equity_pct"": ""5"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""0"", ""esg_clause"": ""1""}",4,16.0,0.0,316.0,300.0,616.0,0.512987012987013,12.5,37.5,12.5,20.0,37.5,75.0,0.00744,,0
merger_DOM_SPE_acq_fou_r03_14bb10,merger,integrative,DOMINANCE,SPEC_NOCOT,acquirer,founder,3,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""40"", ""founder_equity_pct"": ""0"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""0"", ""esg_clause"": ""1""}",4,320.0,-236.0,620.0,64.0,684.0,0.9064327485380117,27.5,62.5,7.5,25.0,7.5,12.5,0.007410000000000001,Agent B (founder) accepted a deal below BATNA (64.0 < 300.0).,0
merger_DOM_SPE_acq_fou_r04_f9172d,merger,integrative,DOMINANCE,SPEC_NOCOT,acquirer,founder,4,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,12.5,25.0,7.5,37.5,7.5,27.5,0.016699999999999996,Impasse: both agents take BATNA.,0
merger_DOM_SPE_fou_acq_r00_e574d0,merger,integrative,DOMINANCE,SPEC_NOCOT,founder,acquirer,0,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",6,214.0,58.0,514.0,358.0,872.0,0.5894495412844036,7.5,12.5,7.5,25.0,15.0,86.0,0.00896,,0
merger_DOM_SPE_fou_acq_r01_6b1626,merger,integrative,DOMINANCE,SPEC_NOCOT,founder,acquirer,1,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,12.5,47.5,7.5,25.0,12.5,7.5,0.01649,Impasse: both agents take BATNA.,0
merger_DOM_SPE_fou_acq_r02_bd1c69,merger,integrative,DOMINANCE,SPEC_NOCOT,founder,acquirer,2,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",6,214.0,58.0,514.0,358.0,872.0,0.5894495412844036,7.5,12.5,7.5,12.5,25.0,86.0,0.00896,,0
merger_DOM_SPE_fou_acq_r03_f2f42e,merger,integrative,DOMINANCE,SPEC_NOCOT,founder,acquirer,3,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",6,214.0,58.0,514.0,358.0,872.0,0.5894495412844036,7.5,25.0,7.5,25.0,25.0,86.0,0.008870000000000001,,0
merger_DOM_SPE_fou_acq_r04_1e7fe9,merger,integrative,DOMINANCE,SPEC_NOCOT,founder,acquirer,4,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",6,214.0,58.0,514.0,358.0,872.0,0.5894495412844036,12.5,22.5,12.5,25.0,27.5,86.0,0.008870000000000001,,0
merger_DOM_SPE_acq_fou_r00_06905a,merger,integrative,DOMINANCE,SPEC_COT,acquirer,founder,0,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,0.0,0.0,52.5,37.5,0.01145,Impasse: both agents take BATNA.,0
merger_DOM_SPE_acq_fou_r01_be8145,merger,integrative,DOMINANCE,SPEC_COT,acquirer,founder,1,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,2.5,0.0,0.0,0.0,62.5,7.5,0.0099,Impasse: both agents take BATNA.,0
merger_DOM_SPE_acq_fou_r02_2da8ec,merger,integrative,DOMINANCE,SPEC_COT,acquirer,founder,2,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,2.5,0.0,0.0,0.0,62.5,0.0,0.00993,Impasse: both agents take BATNA.,0
merger_DOM_SPE_acq_fou_r03_f6ce1b,merger,integrative,DOMINANCE,SPEC_COT,acquirer,founder,3,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,2.5,0.0,0.0,12.5,72.5,7.5,0.00998,Impasse: both agents take BATNA.,0
merger_DOM_SPE_acq_fou_r04_3345a9,merger,integrative,DOMINANCE,SPEC_COT,acquirer,founder,4,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,0.0,0.0,37.5,47.5,0.01145,Impasse: both agents take BATNA.,0
merger_DOM_SPE_fou_acq_r00_a5dacc,merger,integrative,DOMINANCE,SPEC_COT,founder,acquirer,0,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""20"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",3,200.0,40.0,500.0,340.0,840.0,0.5952380952380952,12.5,0.0,0.0,0.0,92.5,47.5,0.00642,,0
merger_DOM_SPE_fou_acq_r01_66752c,merger,integrative,DOMINANCE,SPEC_COT,founder,acquirer,1,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,2.5,0.0,0.0,0.0,52.5,62.5,0.01135,Impasse: both agents take BATNA.,0
merger_DOM_SPE_fou_acq_r02_d2a230,merger,integrative,DOMINANCE,SPEC_COT,founder,acquirer,2,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""65"", ""founder_equity_pct"": ""25"", ""integration_months"": ""6"", ""brand_retention_yrs"": ""10"", ""esg_clause"": ""2""}",14,490.0,-210.0,790.0,90.0,880.0,0.8977272727272727,0.0,0.0,2.5,7.5,37.5,47.5,0.011430000000000001,Agent B (acquirer) accepted a deal below BATNA (90.0 < 300.0).,0
merger_DOM_SPE_fou_acq_r03_177ffd,merger,integrative,DOMINANCE,SPEC_COT,founder,acquirer,3,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,12.5,2.5,0.0,42.5,42.5,0.0118,Impasse: both agents take BATNA.,0
merger_DOM_SPE_fou_acq_r04_bc51da,merger,integrative,DOMINANCE,SPEC_COT,founder,acquirer,4,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""65"", ""founder_equity_pct"": ""20"", ""integration_months"": ""6"", ""brand_retention_yrs"": ""10"", ""esg_clause"": ""2""}",14,466.0,-186.0,766.0,114.0,880.0,0.8704545454545455,0.0,0.0,0.0,0.0,76.0,57.5,0.01122,Agent B (acquirer) accepted a deal below BATNA (114.0 < 300.0).,0
merger_DOM_SPE_acq_fou_r00_4d831b,merger,integrative,DOMINANCE,SPEC_NOLOGROLL,acquirer,founder,0,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,7.5,25.0,12.5,37.5,7.5,12.5,0.01646,Impasse: both agents take BATNA.,0
merger_DOM_SPE_acq_fou_r01_e36432,merger,integrative,DOMINANCE,SPEC_NOLOGROLL,acquirer,founder,1,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""5"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""2"", ""esg_clause"": ""1""}",4,84.0,0.0,384.0,300.0,684.0,0.5614035087719298,12.5,37.5,37.5,25.0,27.5,80.0,0.0066099999999999996,,0
merger_DOM_SPE_acq_fou_r02_211193,merger,integrative,DOMINANCE,SPEC_NOLOGROLL,acquirer,founder,2,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""15"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""0"", ""esg_clause"": ""2""}",12,58.0,58.0,358.0,358.0,716.0,0.5,12.5,25.0,12.5,25.0,7.5,86.0,0.01401,,0
merger_DOM_SPE_acq_fou_r03_9e4ea5,merger,integrative,DOMINANCE,SPEC_NOLOGROLL,acquirer,founder,3,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""5"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""2"", ""esg_clause"": ""1""}",4,84.0,0.0,384.0,300.0,684.0,0.5614035087719298,12.5,30.0,12.5,7.5,32.5,80.0,0.00747,,0
merger_DOM_SPE_acq_fou_r04_f33a14,merger,integrative,DOMINANCE,SPEC_NOLOGROLL,acquirer,founder,4,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",5,98.0,174.0,398.0,474.0,872.0,0.45642201834862384,17.5,20.0,22.5,25.0,87.5,7.5,0.007599999999999998,,0
merger_DOM_SPE_fou_acq_r00_e0832d,merger,integrative,DOMINANCE,SPEC_NOLOGROLL,founder,acquirer,0,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,0.0,0.0,52.5,62.5,0.010839999999999999,Impasse: both agents take BATNA.,0
merger_DOM_SPE_fou_acq_r01_b627d8,merger,integrative,DOMINANCE,SPEC_NOLOGROLL,founder,acquirer,1,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,12.5,25.0,7.5,37.5,7.5,12.5,0.016830000000000005,Impasse: both agents take BATNA.,0
merger_DOM_SPE_fou_acq_r02_5cd239,merger,integrative,DOMINANCE,SPEC_NOLOGROLL,founder,acquirer,2,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,7.5,25.0,7.5,37.5,12.5,12.5,0.01667,Impasse: both agents take BATNA.,0
merger_DOM_SPE_fou_acq_r03_c5fced,merger,integrative,DOMINANCE,SPEC_NOLOGROLL,founder,acquirer,3,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,2.5,25.0,12.5,25.0,1.5,7.5,0.016550000000000002,Impasse: both agents take BATNA.,0
merger_DOM_SPE_fou_acq_r04_3da25b,merger,integrative,DOMINANCE,SPEC_NOLOGROLL,founder,acquirer,4,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,2.5,0.0,0.0,0.0,47.5,47.5,0.01084,Impasse: both agents take BATNA.,0
merger_COT_COT_acq_fou_r00_73b194,merger,integrative,COT_ONLY,COT_ONLY,acquirer,founder,0,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,0.0,0.0,52.5,57.5,0.011149999999999998,Impasse: both agents take BATNA.,0
merger_COT_COT_acq_fou_r01_46f31c,merger,integrative,COT_ONLY,COT_ONLY,acquirer,founder,1,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,0.0,0.0,60.0,41.0,0.01117,Impasse: both agents take BATNA.,0
merger_COT_COT_acq_fou_r02_072347,merger,integrative,COT_ONLY,COT_ONLY,acquirer,founder,2,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,0.0,0.0,47.5,42.5,0.01124,Impasse: both agents take BATNA.,0
merger_COT_COT_acq_fou_r03_0a3599,merger,integrative,COT_ONLY,COT_ONLY,acquirer,founder,3,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": 60, ""founder_equity_pct"": 15, ""integration_months"": 12, ""brand_retention_yrs"": 5, ""esg_clause"": 2}",4,-26.0,250.0,274.0,550.0,824.0,0.3325242718446602,0.0,0.0,12.5,0.0,37.5,70.0,0.00651,Agent A (acquirer) accepted a deal below BATNA (274.0 < 300.0).,0
merger_COT_COT_acq_fou_r04_396a86,merger,integrative,COT_ONLY,COT_ONLY,acquirer,founder,4,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",13,98.0,174.0,398.0,474.0,872.0,0.45642201834862384,0.0,0.0,2.5,0.0,65.0,42.5,0.010669999999999997,,0
merger_COT_COT_fou_acq_r00_9f1142,merger,integrative,COT_ONLY,COT_ONLY,founder,acquirer,0,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""45"", ""founder_equity_pct"": ""5"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""0"", ""esg_clause"": ""1""}",9,-172.0,256.0,128.0,556.0,684.0,0.1871345029239766,0.0,0.0,0.0,0.0,80.0,37.5,0.009600000000000001,Agent A (founder) accepted a deal below BATNA (128.0 < 300.0).,0
merger_COT_COT_fou_acq_r01_0f2df5,merger,integrative,COT_ONLY,COT_ONLY,founder,acquirer,1,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""50"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",4,84.0,88.0,384.0,388.0,772.0,0.49740932642487046,0.0,0.0,7.5,0.0,42.5,47.5,0.0061400000000000005,,0
merger_COT_COT_fou_acq_r02_942910,merger,integrative,COT_ONLY,COT_ONLY,founder,acquirer,2,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""10"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",14,162.0,178.0,462.0,478.0,940.0,0.49148936170212765,0.0,0.0,0.0,0.0,37.5,47.5,0.011309999999999999,,0
merger_COT_COT_fou_acq_r03_1723e0,merger,integrative,COT_ONLY,COT_ONLY,founder,acquirer,3,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""0"", ""esg_clause"": ""2""}",5,6.0,178.0,306.0,478.0,784.0,0.3903061224489796,7.5,5.0,0.0,0.0,55.0,37.5,0.00722,,0
merger_COT_COT_fou_acq_r04_d53d83,merger,integrative,COT_ONLY,COT_ONLY,founder,acquirer,4,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": 60, ""founder_equity_pct"": 5, ""integration_months"": 12, ""brand_retention_yrs"": 5, ""esg_clause"": 2}",6,202.0,22.0,502.0,322.0,824.0,0.6092233009708737,0.0,0.0,7.5,5.0,47.5,47.5,0.00821,,0
merger_COT_SPE_acq_fou_r00_11a3ed,merger,integrative,COT_ONLY,SPEC_NOCOT,acquirer,founder,0,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": 45, ""founder_equity_pct"": 10, ""integration_months"": 12, ""brand_retention_yrs"": 8, ""esg_clause"": 1}",7,50.0,136.0,350.0,436.0,786.0,0.44529262086513993,0.0,0.0,12.5,10.0,37.5,34.0,0.00801,,0
merger_COT_SPE_acq_fou_r01_3297f0,merger,integrative,COT_ONLY,SPEC_NOCOT,acquirer,founder,1,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": 60, ""founder_equity_pct"": 20, ""integration_months"": 6, ""brand_retention_yrs"": 10, ""esg_clause"": 2}",4,-146.0,426.0,154.0,726.0,880.0,0.175,0.0,0.0,7.5,25.0,37.5,92.5,0.007150000000000001,Agent A (acquirer) accepted a deal below BATNA (154.0 < 300.0).,0
merger_COT_SPE_acq_fou_r02_2f9f61,merger,integrative,COT_ONLY,SPEC_NOCOT,acquirer,founder,2,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": 60, ""founder_equity_pct"": 10, ""integration_months"": 18, ""brand_retention_yrs"": 0, ""esg_clause"": 2}",6,82.0,34.0,382.0,334.0,716.0,0.5335195530726257,7.5,2.5,17.5,25.0,60.0,89.0,0.0075400000000000016,,0
