dyad_id,scenario_id,scenario_type,cond_a,cond_b,role_a,role_b,replicate,model_a,model_b,deal,deal_terms_json,rounds_to_deal,value_claimed_a,value_claimed_b,points_a,points_b,value_created,split,warmth_a_mean,dominance_a_mean,warmth_b_mean,dominance_b_mean,svi_a_mean,svi_b_mean,cost_usd_est,notes,mock
rental_NEU_COT_lan_ten_r00_bdf7a9,rental,integrative,NEUTRAL,COT_ONLY,landlord,tenant,0,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1750, ""lease_length_months"": 18, ""repair_allowance_usd"": 700}",9,0.0,0.0,200.0,200.0,400.0,0.5,74.0,39.0,83.5,36.5,81.0,81.0,0.0479,"Payoff lookup error for landlord: ""Value 1750 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for tenant: ""Value 1750 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_NEU_COT_lan_ten_r01_474331,rental,integrative,NEUTRAL,COT_ONLY,landlord,tenant,1,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1800, ""lease_length_months"": 18, ""repair_allowance_usd"": 500}",8,0.0,0.0,200.0,200.0,400.0,0.5,71.0,26.5,79.0,26.5,57.5,76.0,0.027829999999999997,"Payoff lookup error for landlord: ""Value 500 not found in payoff card for issue 'repair_allowance_usd'. Available: [0, 300, 600, 900, 1200, 1500]""; Payoff lookup error for tenant: ""Value 500 not found in payoff card for issue 'repair_allowance_usd'. Available: [0, 300, 600, 900, 1200, 1500]""",0
rental_NEU_COT_lan_ten_r02_fe2422,rental,integrative,NEUTRAL,COT_ONLY,landlord,tenant,2,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1850, ""lease_length_months"": 20, ""repair_allowance_usd"": 800}",6,0.0,0.0,200.0,200.0,400.0,0.5,71.5,29.0,83.5,29.0,76.0,81.5,0.029840000000000002,"Payoff lookup error for landlord: ""Value 1850 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for tenant: ""Value 1850 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_NEU_COT_lan_ten_r03_f6baa3,rental,integrative,NEUTRAL,COT_ONLY,landlord,tenant,3,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1825, ""lease_length_months"": 18, ""repair_allowance_usd"": 750}",8,0.0,0.0,200.0,200.0,400.0,0.5,74.0,34.0,83.5,24.0,81.5,77.5,0.03735,"Payoff lookup error for landlord: ""Value 1825 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for tenant: ""Value 1825 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_NEU_COT_lan_ten_r04_30122b,rental,integrative,NEUTRAL,COT_ONLY,landlord,tenant,4,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1800, ""lease_length_months"": 15, ""repair_allowance_usd"": 600}",7,160.0,130.0,360.0,330.0,690.0,0.5217391304347826,71.0,32.5,81.5,29.0,80.0,76.0,0.03669,,0
rental_NEU_SPE_ten_lan_r00_51ce4b,rental,integrative,NEUTRAL,SPEC_NOCOT,tenant,landlord,0,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1900, ""lease_length_months"": 15, ""repair_allowance_usd"": 600}",6,50.0,240.0,250.0,440.0,690.0,0.36231884057971014,67.5,22.5,47.5,25.0,66.0,89.0,0.022649999999999997,,0
rental_NEU_SPE_ten_lan_r01_1f6397,rental,integrative,NEUTRAL,SPEC_NOCOT,tenant,landlord,1,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1987, ""lease_length_months"": 18, ""repair_allowance_usd"": 950}",12,0.0,0.0,200.0,200.0,400.0,0.5,74.0,36.0,68.5,34.0,72.5,86.0,0.06308,"Payoff lookup error for tenant: ""Value 1987 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for landlord: ""Value 1987 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_NEU_SPE_ten_lan_r02_a3fb4c,rental,integrative,NEUTRAL,SPEC_NOCOT,tenant,landlord,2,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1900, ""lease_length_months"": 15, ""repair_allowance_usd"": 600}",8,50.0,240.0,250.0,440.0,690.0,0.36231884057971014,71.5,24.0,67.5,30.0,66.0,94.0,0.03558,,0
rental_NEU_SPE_ten_lan_r03_af474f,rental,integrative,NEUTRAL,SPEC_NOCOT,tenant,landlord,3,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1850, ""lease_length_months"": 18, ""repair_allowance_usd"": 600}",6,0.0,0.0,200.0,200.0,400.0,0.5,71.5,26.0,52.5,30.0,76.0,92.5,0.020109999999999996,"Payoff lookup error for tenant: ""Value 1850 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for landlord: ""Value 1850 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_NEU_SPE_ten_lan_r04_242ae7,rental,integrative,NEUTRAL,SPEC_NOCOT,tenant,landlord,4,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1800, ""lease_length_months"": 15, ""repair_allowance_usd"": 1200}",11,250.0,120.0,450.0,320.0,770.0,0.5844155844155844,71.5,29.0,66.0,54.0,57.5,51.0,0.058120000000000005,,0
rental_NEU_SPE_lan_ten_r00_6e95b2,rental,integrative,NEUTRAL,SPEC_NOCOT,landlord,tenant,0,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1700, ""lease_length_months"": 24, ""repair_allowance_usd"": 900}",5,200.0,240.0,400.0,440.0,840.0,0.47619047619047616,66.0,26.5,45.0,25.0,92.5,77.5,0.015840000000000003,,0
rental_NEU_SPE_lan_ten_r01_b5bdf5,rental,integrative,NEUTRAL,SPEC_NOCOT,landlord,tenant,1,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1900, ""lease_length_months"": 15, ""repair_allowance_usd"": 600}",8,240.0,50.0,440.0,250.0,690.0,0.6376811594202898,66.0,49.0,42.5,52.5,79.0,75.0,0.039299999999999995,,0
rental_NEU_SPE_lan_ten_r02_abaaa0,rental,integrative,NEUTRAL,SPEC_NOCOT,landlord,tenant,2,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1850, ""lease_length_months"": 18, ""repair_allowance_usd"": 900}",8,0.0,0.0,200.0,200.0,400.0,0.5,68.5,44.0,67.5,42.5,81.0,81.0,0.038360000000000005,"Payoff lookup error for landlord: ""Value 1850 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for tenant: ""Value 1850 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_NEU_SPE_lan_ten_r03_6f4c98,rental,integrative,NEUTRAL,SPEC_NOCOT,landlord,tenant,3,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1800, ""lease_length_months"": 18, ""repair_allowance_usd"": 450}",8,0.0,0.0,200.0,200.0,400.0,0.5,68.5,44.0,72.5,25.0,86.0,77.5,0.037180000000000005,"Payoff lookup error for landlord: ""Value 450 not found in payoff card for issue 'repair_allowance_usd'. Available: [0, 300, 600, 900, 1200, 1500]""; Payoff lookup error for tenant: ""Value 450 not found in payoff card for issue 'repair_allowance_usd'. Available: [0, 300, 600, 900, 1200, 1500]""",0
rental_NEU_SPE_lan_ten_r04_08d5e1,rental,integrative,NEUTRAL,SPEC_NOCOT,landlord,tenant,4,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1800, ""lease_length_months"": 15, ""repair_allowance_usd"": 1000}",8,0.0,0.0,200.0,200.0,400.0,0.5,66.0,39.0,71.0,44.0,71.0,81.0,0.039290000000000005,"Payoff lookup error for landlord: ""Value 1000 not found in payoff card for issue 'repair_allowance_usd'. Available: [0, 300, 600, 900, 1200, 1500]""; Payoff lookup error for tenant: ""Value 1000 not found in payoff card for issue 'repair_allowance_usd'. Available: [0, 300, 600, 900, 1200, 1500]""",0
rental_NEU_SPE_ten_lan_r00_b8c7c1,rental,integrative,NEUTRAL,SPEC_COT,tenant,landlord,0,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1850, ""lease_length_months"": 15, ""repair_allowance_usd"": 900}",6,0.0,0.0,200.0,200.0,400.0,0.5,74.0,39.0,79.0,46.0,73.5,80.0,0.03175,"Payoff lookup error for tenant: ""Value 1850 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for landlord: ""Value 1850 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_NEU_SPE_ten_lan_r01_f1aa7b,rental,integrative,NEUTRAL,SPEC_COT,tenant,landlord,1,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1900, ""lease_length_months"": 15, ""repair_allowance_usd"": 900}",8,110.0,220.0,310.0,420.0,730.0,0.4246575342465753,71.0,54.0,74.0,46.0,79.0,89.0,0.044550000000000006,,0
rental_NEU_SPE_ten_lan_r02_be1a3d,rental,integrative,NEUTRAL,SPEC_COT,tenant,landlord,2,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1750, ""lease_length_months"": 18, ""repair_allowance_usd"": 750}",6,0.0,0.0,200.0,200.0,400.0,0.5,74.0,23.5,74.0,26.5,66.0,87.5,0.026569999999999996,"Payoff lookup error for tenant: ""Value 1750 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for landlord: ""Value 1750 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_NEU_SPE_ten_lan_r03_daaa7c,rental,integrative,NEUTRAL,SPEC_COT,tenant,landlord,3,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1900, ""lease_length_months"": 16, ""repair_allowance_usd"": 600}",7,0.0,0.0,200.0,200.0,400.0,0.5,74.0,23.5,74.0,39.0,77.5,77.5,0.031019999999999995,"Payoff lookup error for tenant: ""Value 16 not found in payoff card for issue 'lease_length_months'. Available: [6, 9, 12, 15, 18, 24]""; Payoff lookup error for landlord: ""Value 16 not found in payoff card for issue 'lease_length_months'. Available: [6, 9, 12, 15, 18, 24]""",0
rental_NEU_SPE_ten_lan_r04_44a724,rental,integrative,NEUTRAL,SPEC_COT,tenant,landlord,4,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1800, ""lease_length_months"": 24, ""repair_allowance_usd"": 900}",7,160.0,280.0,360.0,480.0,840.0,0.42857142857142855,74.0,25.0,71.0,26.5,82.5,79.0,0.033049999999999996,,0
rental_NEU_SPE_lan_ten_r00_4df418,rental,integrative,NEUTRAL,SPEC_COT,landlord,tenant,0,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1800, ""lease_length_months"": 18, ""repair_allowance_usd"": 600}",6,240.0,120.0,440.0,320.0,760.0,0.5789473684210527,66.0,39.0,74.0,42.5,57.5,76.0,0.028190000000000003,,0
rental_NEU_SPE_lan_ten_r01_ee6360,rental,integrative,NEUTRAL,SPEC_COT,landlord,tenant,1,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1750, ""lease_length_months"": 24, ""repair_allowance_usd"": 750}",8,0.0,0.0,200.0,200.0,400.0,0.5,66.0,44.0,76.5,23.5,73.5,81.5,0.037250000000000005,"Payoff lookup error for landlord: ""Value 1750 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for tenant: ""Value 1750 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_NEU_SPE_lan_ten_r02_12e05f,rental,integrative,NEUTRAL,SPEC_COT,landlord,tenant,2,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1800, ""lease_length_months"": 18, ""repair_allowance_usd"": 600}",10,240.0,120.0,440.0,320.0,760.0,0.5789473684210527,71.0,34.0,79.0,26.0,76.0,77.5,0.04365,,0
rental_NEU_SPE_lan_ten_r03_bb7759,rental,integrative,NEUTRAL,SPEC_COT,landlord,tenant,3,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1800, ""lease_length_months"": 18, ""repair_allowance_usd"": 700}",8,0.0,0.0,200.0,200.0,400.0,0.5,68.5,49.0,74.0,34.0,57.5,85.0,0.043550000000000005,"Payoff lookup error for landlord: ""Value 700 not found in payoff card for issue 'repair_allowance_usd'. Available: [0, 300, 600, 900, 1200, 1500]""; Payoff lookup error for tenant: ""Value 700 not found in payoff card for issue 'repair_allowance_usd'. Available: [0, 300, 600, 900, 1200, 1500]""",0
rental_NEU_SPE_lan_ten_r04_6c49a4,rental,integrative,NEUTRAL,SPEC_COT,landlord,tenant,4,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1800, ""lease_length_months"": 24, ""repair_allowance_usd"": 800}",6,0.0,0.0,200.0,200.0,400.0,0.5,66.0,44.0,74.0,41.0,66.0,76.0,0.02807,"Payoff lookup error for landlord: ""Value 800 not found in payoff card for issue 'repair_allowance_usd'. Available: [0, 300, 600, 900, 1200, 1500]""; Payoff lookup error for tenant: ""Value 800 not found in payoff card for issue 'repair_allowance_usd'. Available: [0, 300, 600, 900, 1200, 1500]""",0
rental_WAR_WAR_ten_lan_r00_78c8e9,rental,integrative,WARMTH,WARMTH,tenant,landlord,0,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1825"", ""lease_length_months"": ""15"", ""repair_allowance_usd"": ""1000""}",7,0.0,0.0,200.0,200.0,400.0,0.5,93.5,14.0,93.5,21.5,78.5,73.5,0.03208,"Payoff lookup error for tenant: ""Value '1825' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for landlord: ""Value '1825' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_WAR_WAR_ten_lan_r01_01b708,rental,integrative,WARMTH,WARMTH,tenant,landlord,1,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1850, ""lease_length_months"": 18, ""repair_allowance_usd"": 1100}",10,0.0,0.0,200.0,200.0,400.0,0.5,93.5,16.5,93.5,21.5,80.0,80.0,0.05166000000000001,"Payoff lookup error for tenant: ""Value 1850 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for landlord: ""Value 1850 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_WAR_WAR_ten_lan_r02_09fea3,rental,integrative,WARMTH,WARMTH,tenant,landlord,2,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1820, ""lease_length_months"": 15, ""repair_allowance_usd"": 1100}",9,0.0,0.0,200.0,200.0,400.0,0.5,93.5,14.0,93.5,26.5,66.0,81.0,0.04243999999999999,"Payoff lookup error for tenant: ""Value 1820 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for landlord: ""Value 1820 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_WAR_WAR_ten_lan_r03_089c2e,rental,integrative,WARMTH,WARMTH,tenant,landlord,3,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1825, ""lease_length_months"": 24, ""repair_allowance_usd"": 550}",10,0.0,0.0,200.0,200.0,400.0,0.5,93.5,20.0,93.5,26.5,78.5,81.0,0.05048,"Payoff lookup error for tenant: ""Value 1825 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for landlord: ""Value 1825 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_WAR_WAR_ten_lan_r04_788620,rental,integrative,WARMTH,WARMTH,tenant,landlord,4,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1800"", ""lease_length_months"": ""18"", ""repair_allowance_usd"": ""600""}",8,120.0,240.0,320.0,440.0,760.0,0.42105263157894735,93.5,17.5,93.5,20.0,76.0,80.0,0.037689999999999994,,0
rental_WAR_WAR_lan_ten_r00_de45d8,rental,integrative,WARMTH,WARMTH,landlord,tenant,0,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1800"", ""lease_length_months"": ""24"", ""repair_allowance_usd"": ""500""}",9,0.0,0.0,200.0,200.0,400.0,0.5,93.5,19.0,93.5,20.0,82.5,81.0,0.04323000000000001,"Payoff lookup error for landlord: ""Value '500' not found in payoff card for issue 'repair_allowance_usd'. Available: [0, 300, 600, 900, 1200, 1500]""; Payoff lookup error for tenant: ""Value '500' not found in payoff card for issue 'repair_allowance_usd'. Available: [0, 300, 600, 900, 1200, 1500]""",0
rental_WAR_WAR_lan_ten_r01_3f0725,rental,integrative,WARMTH,WARMTH,landlord,tenant,1,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1750, ""lease_length_months"": 24, ""repair_allowance_usd"": 800}",10,0.0,0.0,200.0,200.0,400.0,0.5,93.5,21.5,93.5,20.0,81.0,87.0,0.04832,"Payoff lookup error for landlord: ""Value 1750 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for tenant: ""Value 1750 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_WAR_WAR_lan_ten_r02_51c461,rental,integrative,WARMTH,WARMTH,landlord,tenant,2,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1875, ""lease_length_months"": 15, ""repair_allowance_usd"": 900}",8,0.0,0.0,200.0,200.0,400.0,0.5,93.5,22.5,93.5,16.5,78.5,71.0,0.035370000000000006,"Payoff lookup error for landlord: ""Value 1875 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for tenant: ""Value 1875 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_WAR_WAR_lan_ten_r03_f73ae3,rental,integrative,WARMTH,WARMTH,landlord,tenant,3,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1800, ""lease_length_months"": 15, ""repair_allowance_usd"": 600}",8,160.0,130.0,360.0,330.0,690.0,0.5217391304347826,93.5,26.5,93.5,20.0,77.5,72.5,0.03698,,0
rental_WAR_WAR_lan_ten_r04_cfd688,rental,integrative,WARMTH,WARMTH,landlord,tenant,4,claude-haiku-4-5,claude-haiku-4-5,0,,,0.0,0.0,200.0,200.0,400.0,0.5,94.5,11.0,95.0,15.0,82.5,88.5,0.06596999999999999,Impasse: both agents take BATNA.,0
rental_WAR_DOM_ten_lan_r00_d00ce3,rental,integrative,WARMTH,DOMINANCE,tenant,landlord,0,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1900"", ""lease_length_months"": ""15"", ""repair_allowance_usd"": ""300""}",11,-10.0,260.0,190.0,460.0,650.0,0.2923076923076923,93.5,16.5,32.5,73.5,69.0,82.5,0.05563,Agent A (tenant) accepted a deal below BATNA (190.0 < 200.0).,0
rental_WAR_DOM_ten_lan_r01_a37da5,rental,integrative,WARMTH,DOMINANCE,tenant,landlord,1,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 2050, ""lease_length_months"": 20, ""repair_allowance_usd"": 300}",11,0.0,0.0,200.0,200.0,400.0,0.5,90.0,27.5,51.0,73.5,82.5,79.0,0.055490000000000005,"Payoff lookup error for tenant: ""Value 2050 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for landlord: ""Value 2050 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_WAR_DOM_ten_lan_r02_bc1ce5,rental,integrative,WARMTH,DOMINANCE,tenant,landlord,2,claude-haiku-4-5,claude-haiku-4-5,0,,,0.0,0.0,200.0,200.0,400.0,0.5,93.5,29.0,41.0,73.5,42.5,76.0,0.07738000000000002,Impasse: both agents take BATNA.,0
rental_WAR_DOM_ten_lan_r03_63ee0f,rental,integrative,WARMTH,DOMINANCE,tenant,landlord,3,claude-haiku-4-5,claude-haiku-4-5,0,,,0.0,0.0,200.0,200.0,400.0,0.5,93.5,16.5,56.0,76.5,12.5,42.5,0.08231999999999999,Impasse: both agents take BATNA.,0
rental_WAR_DOM_ten_lan_r04_56cf7c,rental,integrative,WARMTH,DOMINANCE,tenant,landlord,4,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1920, ""lease_length_months"": 12, ""repair_allowance_usd"": 0}",10,0.0,0.0,200.0,200.0,400.0,0.5,93.5,24.0,61.0,71.5,86.5,86.5,0.0512,"Payoff lookup error for tenant: ""Value 1920 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for landlord: ""Value 1920 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_WAR_DOM_lan_ten_r00_81e433,rental,integrative,WARMTH,DOMINANCE,landlord,tenant,0,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1600"", ""lease_length_months"": ""18"", ""repair_allowance_usd"": ""700""}",7,0.0,0.0,200.0,200.0,400.0,0.5,93.5,20.0,32.5,73.5,76.0,77.5,0.029299999999999993,"Payoff lookup error for landlord: ""Value '700' not found in payoff card for issue 'repair_allowance_usd'. Available: [0, 300, 600, 900, 1200, 1500]""; Payoff lookup error for tenant: ""Value '700' not found in payoff card for issue 'repair_allowance_usd'. Available: [0, 300, 600, 900, 1200, 1500]""",0
rental_WAR_DOM_lan_ten_r01_97a1e6,rental,integrative,WARMTH,DOMINANCE,landlord,tenant,1,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1725, ""lease_length_months"": 18, ""repair_allowance_usd"": 900}",8,0.0,0.0,200.0,200.0,400.0,0.5,89.0,26.0,51.0,66.0,78.5,84.0,0.03789,"Payoff lookup error for landlord: ""Value 1725 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for tenant: ""Value 1725 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_WAR_DOM_lan_ten_r02_045a6a,rental,integrative,WARMTH,DOMINANCE,landlord,tenant,2,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1700"", ""lease_length_months"": ""18"", ""repair_allowance_usd"": ""900""}",7,140.0,260.0,340.0,460.0,800.0,0.425,90.0,27.5,32.5,73.5,76.0,71.0,0.03144,,0
rental_WAR_DOM_lan_ten_r03_51cd3c,rental,integrative,WARMTH,DOMINANCE,landlord,tenant,3,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1750"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""950""}",8,0.0,0.0,200.0,200.0,400.0,0.5,86.0,34.0,42.5,73.5,60.0,89.0,0.03417,"Payoff lookup error for landlord: ""Value '1750' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for tenant: ""Value '1750' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_WAR_DOM_lan_ten_r04_29357c,rental,integrative,WARMTH,DOMINANCE,landlord,tenant,4,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1700, ""lease_length_months"": 15, ""repair_allowance_usd"": 900}",7,60.0,270.0,260.0,470.0,730.0,0.3561643835616438,93.5,20.0,51.0,64.0,76.0,71.0,0.02842,,0
rental_WAR_COT_ten_lan_r00_6a0f2c,rental,integrative,WARMTH,COT_ONLY,tenant,landlord,0,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1900, ""lease_length_months"": 18, ""repair_allowance_usd"": 600}",6,40.0,320.0,240.0,520.0,760.0,0.3157894736842105,93.5,16.5,87.5,25.0,57.5,87.5,0.03079,,0
rental_WAR_COT_ten_lan_r01_a6ac04,rental,integrative,WARMTH,COT_ONLY,tenant,landlord,1,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1800, ""lease_length_months"": 15, ""repair_allowance_usd"": 750}",6,0.0,0.0,200.0,200.0,400.0,0.5,93.5,16.5,83.5,37.5,57.5,86.0,0.03125,"Payoff lookup error for tenant: ""Value 750 not found in payoff card for issue 'repair_allowance_usd'. Available: [0, 300, 600, 900, 1200, 1500]""; Payoff lookup error for landlord: ""Value 750 not found in payoff card for issue 'repair_allowance_usd'. Available: [0, 300, 600, 900, 1200, 1500]""",0
rental_WAR_COT_ten_lan_r02_b4e1d9,rental,integrative,WARMTH,COT_ONLY,tenant,landlord,2,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1800"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""600""}",6,140.0,100.0,340.0,300.0,640.0,0.53125,91.0,22.5,83.5,29.0,76.0,81.0,0.030389999999999997,,0
rental_WAR_COT_ten_lan_r03_8acbf2,rental,integrative,WARMTH,COT_ONLY,tenant,landlord,3,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1825"", ""lease_length_months"": ""18"", ""repair_allowance_usd"": ""900""}",9,0.0,0.0,200.0,200.0,400.0,0.5,94.5,16.0,87.5,27.5,86.0,78.5,0.049339999999999995,"Payoff lookup error for tenant: ""Value '1825' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for landlord: ""Value '1825' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_WAR_COT_ten_lan_r04_167e6f,rental,integrative,WARMTH,COT_ONLY,tenant,landlord,4,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1850, ""lease_length_months"": 16, ""repair_allowance_usd"": 1100}",7,0.0,0.0,200.0,200.0,400.0,0.5,93.5,16.5,85.0,32.5,84.0,86.0,0.03762,"Payoff lookup error for tenant: ""Value 1850 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for landlord: ""Value 1850 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
